0	0.30247726398879493
1	0.32225385552472363
2	0.3294358584838941
3	0.31842577762954877
4	0.30202047745763716
5	0.2959976489949379
6	0.24209164649359105
7	0.320842428111236
8	0.2105015280010212
9	0.3222872176850975
10	0.3155265482852938
11	0.2872111748387906
12	0.32700190086940933
13	0.2907691457216933
14	0.29156013821125626
15	0.3191832188421937
16	0.32445152645885555
17	0.27150810847393164
18	0.3156723123846299
19	0.30025020634731103
20	0.2829960969567034
21	0.3231459922399283
22	0.3105334584562136
23	0.2555657789563097
24	0.2482752973931068
25	0.3235969481686723
26	0.31593461823785796
27	0.3117284243762997
28	0.25766813977837105
29	0.3280654112386452
30	0.30391644363073433
31	0.29743359541140274
32	0.3164352214701088
33	0.3216263894199229
34	0.23141168399309103
35	0.26764698704611517
36	0.2525282115192587
37	0.3030391694012117
38	0.311663592798322
39	0.24888653883481457
40	0.31083087708661683
41	0.32300865808629603
42	0.2646753601011832
43	0.33496189654711905
44	0.321376748092751
45	0.31139036513594215
46	0.31829565646153657
47	0.32023231524666884
48	0.29939723893995923
49	0.27355077828531704
50	0.24425396920718123
51	0.3368096390785643
52	0.2486700999242964
53	0.31675290795297284
54	0.3347509178959697
55	0.3163822000919273
56	0.32000622460017497
57	0.19460521269717213
58	0.31497039755437367
59	0.3273378364628215
60	0.17425324314291948
61	0.314431081937545
62	0.3239919806561489
63	0.317715892575253
64	0.3177050126473525
65	0.3249113791797537
66	0.3233730806755208
67	0.2967979895747228
68	0.29172949836555295
69	0.24830287215695762
70	0.3050863742334558
71	0.30278804621041117
72	0.2898142864932125
73	0.27043349020162183
74	0.24918022076046195
75	0.32190823087172343
76	0.3081784172810596
77	0.3122260031101599
78	0.2339540881047438
79	0.3158030509892997
80	0.32127462599503165
81	0.3374845338774802
82	0.34694950251199486
83	0.32308476852377754
84	0.2800056770039319
85	0.2475998649505917
86	0.33590656279631603
87	0.32782989990507644
88	0.2115421916430195
89	0.2605224464157311
90	0.2608412715696129
91	0.3338098303785257
92	0.30200898485553374
93	0.2643766742137249
94	0.3165778533965528
95	0.3339388882019759
96	0.30356729841857216
97	0.3147955726581649
98	0.3218738525545781
99	0.3179558967306051
100	0.3216492870508829
101	0.2919000884486478
102	0.315339676981949
103	0.2619941519943177
104	0.291807710861115
105	0.31204502142784585
106	0.34313113652293553
107	0.21106837433918388
108	0.3088290600953826
109	0.30250733806530355
110	0.24285445926424787
111	0.22176712148168382
112	0.2795332780461725
113	0.32293703201052215
114	0.28663200946736184
115	0.3024228550880864
116	0.28567972777548467
117	0.320379171563479
118	0.18546973085089266
119	0.1891895461467746
120	0.24856999469629368
121	0.3184137761927387
122	0.32695196235520557
123	0.31638073975865527
124	0.30970215595351275
125	0.32081841450698656
126	0.2464133337587272
127	0.25442020881133875
128	0.22624250968101778
129	0.24858338051427872
130	0.2360602628163594
131	0.254680755093828
132	0.322606198370159
133	0.315163103559206
134	0.32797178153000944
135	0.3207106743799195
136	0.32077941373495794
137	0.3184281747724796
138	0.32344493740355845
139	0.29356437468736957
140	0.29176212579104055
141	0.2918505940108229
142	0.18859581007319667
143	0.32131133156375596
144	0.30819953418776125
145	0.31376237073883056
146	0.3100450736156077
147	0.32198479005705544
148	0.3208495603070463
149	0.26559370141832855
150	0.323264172392533
151	0.3234853545462629
152	0.2107402089760157
153	0.32571906936532047
154	0.29924225394972276
155	0.3186597144572356
156	0.2888847925659988
157	0.3318938893822409
158	0.27300933279566747
159	0.30844661152806885
160	0.3182712434962334
161	0.32515508315125374
162	0.3275362279208677
163	0.3048960806178467
164	0.26088911743287024
165	0.3154153884657508
166	0.1887817435754354
167	0.2883235329910766
168	0.32900957400696246
169	0.3210083712196625
170	0.3112587107347253
171	0.2881972562922534
172	0.1863985431299105
173	0.3258473481135511
174	0.3216336992617571
175	0.32609797469254553
176	0.34426390633782317
177	0.32215896004907996
178	0.306054708920727
179	0.2418487913691416
180	0.3061970362633279
181	0.20738344036992742
182	0.2658117211099288
183	0.2654918217975574
184	0.32696498125758866
185	0.31647378103399815
186	0.31535141440838427
